Equipamento,Descrição,Modelo,Marca/Tipo,Ano,Tipo Veículo,Litros,Km Rodados,Média C.,Mês,Período,Unidade
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1785.6,2523.0,0.7077288941736029,07/2016,2016.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2999.9,4239.0,0.7076904930408116,07/2016,2016.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2776.7,4006.0,0.6931352970544183,07/2016,2016.0,LAFAIETE
OXG6581,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2035.4,2930.0,0.6946757679180887,07/2016,2016.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,816.2,2858.0,0.28558432470258927,08/2016,2016.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,694.0,2495.0,0.2781563126252505,08/2016,2016.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1441.6,3038.0,0.47452271231073073,08/2016,2016.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2039.7,3191.0,0.6392040112817299,08/2016,2016.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2234.3,3422.0,0.6529222676797195,08/2016,2016.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2296.7,3667.0,0.6263157894736842,08/2016,2016.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,873.3,2740.0,0.31872262773722626,09/2016,2016.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2147.0,3175.0,0.6762204724409449,09/2016,2016.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2763.1,4953.0,0.5578639208560469,09/2016,2016.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1983.0,3276.0,0.6053113553113553,09/2016,2016.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2907.9,4036.0,0.7204905847373637,09/2016,2016.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2988.7,4681.0,0.6384746848963896,09/2016,2016.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,778.3,2514.0,0.3095863166268894,10/2016,2016.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2469.0,3450.0,0.7156521739130435,10/2016,2016.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2305.0,3820.0,0.6034031413612565,10/2016,2016.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1719.0,2674.0,0.6428571428571429,10/2016,2016.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1715.0,2650.0,0.6471698113207547,10/2016,2016.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2467.0,3796.0,0.6498946259220232,10/2016,2016.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,857.0,2850.0,0.3007017543859649,11/2016,2016.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2661.0999999999995,3628.0,0.7334895259095919,11/2016,2016.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2702.5,4545.0,0.5946094609460946,11/2016,2016.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1727.3,2678.0,0.6449962658700522,11/2016,2016.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2530.8,3349.0,0.7556882651537773,11/2016,2016.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2429.5,3801.0,0.6391739016048408,11/2016,2016.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,784.5,2206.0,0.3556210335448776,12/2016,2016.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2521.9,3171.0,0.7953011668243457,12/2016,2016.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2599.7,3968.0,0.6551663306451613,12/2016,2016.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1790.0,2389.0,0.749267475931352,12/2016,2016.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2817.9,3324.0,0.8477436823104694,12/2016,2016.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2706.8,3776.0,0.7168432203389831,12/2016,2016.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,940.8,3180.0,0.2958490566037736,01/2017,2017.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2353.0,3272.0,0.7191320293398533,01/2017,2017.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2408.9,4531.0,0.5316486426837342,01/2017,2017.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1650.01,2469.0,0.6682908059943297,01/2017,2017.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2810.8,3730.0,0.7535656836461126,01/2017,2017.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2156.46,2963.0,0.7277961525480932,01/2017,2017.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,758.6,2459.0,0.3084993899959333,02/2017,2017.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2462.0,3345.0,0.7360239162929746,02/2017,2017.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2489.6,4261.0,0.5842759915512791,02/2017,2017.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2445.2,3742.0,0.6534473543559594,02/2017,2017.0,LAFAIETE
OPT9947,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1732.1999999999998,2326.0,0.7447119518486671,02/2017,2017.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,1068.2,1655.0,0.6454380664652568,02/2017,2017.0,LAFAIETE
HJF3024,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,442.0,1273.0,0.3472113118617439,03/2017,2017.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,1057.6999999999998,2677.0,0.39510646245797526,03/2017,2017.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2541.1,3641.0,0.6979126613567701,03/2017,2017.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1894.0,3797.0,0.4988148538319726,03/2017,2017.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2065.9,2909.0,0.7101753179786868,03/2017,2017.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2399.6,3376.0,0.710781990521327,03/2017,2017.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2978.4,4265.0,0.6983352872215709,03/2017,2017.0,LAFAIETE
HJF3024,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,423.0,2300.0,0.18391304347826087,04/2017,2017.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,865.9,2770.0,0.31259927797833936,04/2017,2017.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2181.2,3238.0,0.6736256948733785,04/2017,2017.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1781.7,3233.0,0.5510980513454995,04/2017,2017.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1225.0,1795.0,0.6824512534818942,04/2017,2017.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2557.2,3815.0,0.6703014416775884,04/2017,2017.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2453.7,3507.0,0.6996578272027373,04/2017,2017.0,LAFAIETE
HJF3024,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,474.0,1015.0,0.4669950738916256,05/2017,2017.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,862.5,2761.0,0.3123868163708801,05/2017,2017.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2360.1,3485.0,0.6772166427546629,05/2017,2017.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2337.9,4132.0,0.5658034849951598,05/2017,2017.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1859.3000000000002,3112.0,0.597461439588689,05/2017,2017.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2585.8999999999996,4050.0,0.6384938271604937,05/2017,2017.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2701.3,4379.0,0.6168759990865494,05/2017,2017.0,LAFAIETE
HJF3024,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,485.0,998.0,0.48597194388777554,06/2017,2017.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,906.0,2799.0,0.3236870310825295,06/2017,2017.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2404.1,3718.0,0.6466110812264658,06/2017,2017.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2082.3,3643.0,0.571589349437277,06/2017,2017.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1283.5,2060.0,0.6230582524271845,06/2017,2017.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2686.0,4483.0,0.5991523533348204,06/2017,2017.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2448.1,4170.0,0.5870743405275779,06/2017,2017.0,LAFAIETE
HJF3024,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,456.0,940.0,0.4851063829787234,07/2017,2017.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,1073.6,3328.0,0.3225961538461538,07/2017,2017.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2401.6,3700.0,0.6490810810810811,07/2017,2017.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2333.5,4064.0,0.5741879921259843,07/2017,2017.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2068.7,3069.0,0.6740632127728902,07/2017,2017.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1624.0,2738.0,0.5931336742147553,07/2017,2017.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2619.6,4433.0,0.5909316489961651,07/2017,2017.0,LAFAIETE
HJF3024,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,636.0,1334.0,0.4767616191904048,08/2017,2017.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,1000.3,3051.0,0.3278597181252048,08/2017,2017.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2314.8,3988.0,0.5804413239719158,08/2017,2017.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2654.9,4869.0,0.5452659683713288,08/2017,2017.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1653.0,2835.0,0.5830687830687831,08/2017,2017.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2288.8,3614.0,0.6333148865522967,08/2017,2017.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2426.1000000000004,4363.0,0.556062342424937,08/2017,2017.0,LAFAIETE
HBZ0716,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,453.0,1350.0,0.33555555555555555,09/2017,2017.0,LAFAIETE
OLW3088,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,698.9,2119.0,0.32982538933459177,09/2017,2017.0,LAFAIETE
OLW4183,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,323.0,553.0,0.5840867992766727,09/2017,2017.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2566.1,4436.0,0.5784715960324617,09/2017,2017.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2269.0,4143.0,0.5476707699734492,09/2017,2017.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1744.1,3020.0,0.5775165562913906,09/2017,2017.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2640.2,3766.0,0.7010621348911311,09/2017,2017.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2879.7,4908.0,0.5867359413202934,09/2017,2017.0,LAFAIETE
HBZ0716,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,614.0,1303.0,0.4712202609363008,10/2017,2017.0,LAFAIETE
OLW4183,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,1105.0,3380.0,0.3269230769230769,10/2017,2017.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2408.0,4159.0,0.5789853330127435,10/2017,2017.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1844.0,2773.0,0.6649837720879913,10/2017,2017.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1630.0,3077.0,0.5297367565810854,10/2017,2017.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2595.0,4420.0,0.5871040723981901,10/2017,2017.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2661.0,4633.0,0.5743578674724801,10/2017,2017.0,LAFAIETE
HBZ0716,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,315.0,692.0,0.4552023121387283,11/2017,2017.0,LAFAIETE
OLW4183,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,972.7,3000.0,0.3242333333333334,11/2017,2017.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2423.1,4237.0,0.5718904885532216,11/2017,2017.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1729.0,2834.0,0.6100917431192661,11/2017,2017.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1720.0,3156.0,0.5449936628643853,11/2017,2017.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2345.0,4052.0,0.5787265547877591,11/2017,2017.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2848.0,4890.0,0.5824130879345604,11/2017,2017.0,LAFAIETE
HBZ0716,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,399.0,750.0,0.532,12/2017,2017.0,LAFAIETE
OLW4183,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,730.0,2172.0,0.3360957642725598,12/2017,2017.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2319.0,3949.0,0.5872372752595594,12/2017,2017.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1893.0,2754.0,0.6873638344226579,12/2017,2017.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1836.0,2917.0,0.6294137812821392,12/2017,2017.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,2262.0,3530.0,0.6407932011331445,12/2017,2017.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,2890.0,4917.0,0.5877567622534066,12/2017,2017.0,LAFAIETE
OLW4183,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,1094.0,3399.0,0.32185937040305973,01/2018,2018.0,LAFAIETE
HBZ0716,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,620.0,1252.0,0.4952076677316294,01/2018,2018.0,LAFAIETE
OQQ7225,BASCULANTE TOCO ,17280,VOLKSWAGEM,2013,TOCO,1425.0,2614.0,0.545141545524101,01/2018,2018.0,LAFAIETE
OPT9919,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,820.0,1426.0,0.5750350631136045,01/2018,2018.0,LAFAIETE
OPT9939,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,498.0,854.0,0.5831381733021077,01/2018,2018.0,LAFAIETE
OPT9934,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,511.0,872.0,0.5860091743119266,01/2018,2018.0,LAFAIETE
OPT9922,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,567.0,935.0,0.6064171122994653,01/2018,2018.0,LAFAIETE
QNQ5811,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2286.0,3254.0,0.702519975414874,01/2018,2018.0,LAFAIETE
QNQ5829,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,1547.0,2141.0,0.7225595516113965,01/2018,2018.0,LAFAIETE
QNQ5808,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2715.0,3735.0,0.7269076305220884,01/2018,2018.0,LAFAIETE
QNQ5789,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,400.0,544.0,0.7352941176470589,01/2018,2018.0,LAFAIETE
QNQ5775,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2152.0,2881.0,0.7469628601180146,01/2018,2018.0,LAFAIETE
OLP1081,CAMINHÃO BASCULANTE,17190,VOLKSWAGEM,2012,BASCULANTE,106.0,50.0,2.12,01/2018,2018.0,LAFAIETE
HBZ0716,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,337.0,695.0,0.4848920863309353,02/2018,2018.0,LAFAIETE
OLW4183,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,812.4,3022.0,0.2688285903375248,02/2018,2018.0,LAFAIETE
OPT9932,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,924.0,1200.0,0.77,02/2018,2018.0,LAFAIETE
QNQ5775,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2293.0,3154.0,0.7270133164235891,02/2018,2018.0,LAFAIETE
QNQ5808,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2923.0,3993.0,0.732031054345104,02/2018,2018.0,LAFAIETE
QNQ5811,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2565.0,3529.0,0.7268347973930291,02/2018,2018.0,LAFAIETE
QNQ5829,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2109.0,2785.0,0.7572710951526033,02/2018,2018.0,LAFAIETE
HBZ0716,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,361.0,809.0,0.446229913473424,03/2018,2018.0,LAFAIETE
OLP1081,CAMINHÃO BASCULANTE,17190,VOLKSWAGEM,2012,BASCULANTE,782.0,1114.0,0.7019748653500898,03/2018,2018.0,LAFAIETE
OLW4183,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,1016.0,3618.0,0.2808181315644002,03/2018,2018.0,LAFAIETE
QNQ5775,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2732.0,3641.0,0.750343312276847,03/2018,2018.0,LAFAIETE
QNQ5808,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,3127.0,4179.0,0.7482651351998085,03/2018,2018.0,LAFAIETE
QNQ5811,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2768.0,3788.0,0.7307286166842661,03/2018,2018.0,LAFAIETE
QNQ5829,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2212.0,3412.0,0.6483001172332943,03/2018,2018.0,LAFAIETE
HBZ0716,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,543.0,1194.0,0.4547738693467337,04/2018,2018.0,LAFAIETE
OLP1081,CAMINHÃO BASCULANTE,17190,VOLKSWAGEM,2012,BASCULANTE,1068.0,1759.0,0.6071631608868675,04/2018,2018.0,LAFAIETE
OLW4183,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,970.0,3278.0,0.29591214154972545,04/2018,2018.0,LAFAIETE
QNQ5775,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2663.0,3447.0,0.7725558456628953,04/2018,2018.0,LAFAIETE
QNQ5808,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2980.0,3872.0,0.7696280991735537,04/2018,2018.0,LAFAIETE
QNQ5811,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2717.0,3479.0,0.7809715435469963,04/2018,2018.0,LAFAIETE
QNQ5829,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,1781.0,2782.0,0.6401869158878505,04/2018,2018.0,LAFAIETE
OLP1081,CAMINHÃO BASCULANTE,17190,VOLKSWAGEM,2012,BASCULANTE,1104.0,1844.0,0.5986984815618221,05/2018,2018.0,LAFAIETE
HBZ0716,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,490.0,1089.0,0.44995408631772266,05/2018,2018.0,LAFAIETE
QNQ5775,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2945.0,3953.0,0.7450037945863901,05/2018,2018.0,LAFAIETE
QNQ5808,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2815.0,3737.0,0.7532780305057533,05/2018,2018.0,LAFAIETE
QNQ5811,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2831.0,3823.0,0.7405179178655507,05/2018,2018.0,LAFAIETE
QNQ5829,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,1889.0,3014.0,0.6267418712674188,05/2018,2018.0,LAFAIETE
HBZ0716,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,456.0,936.0,0.48717948717948717,06/2018,2018.0,LAFAIETE
OLP1081,CAMINHÃO BASCULANTE,17190,VOLKSWAGEM,2012,BASCULANTE,932.0,1199.0,0.7773144286905754,06/2018,2018.0,LAFAIETE
OLW4183,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,924.0,2821.0,0.32754342431761785,06/2018,2018.0,LAFAIETE
OPT9932,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1076.0,1506.0,0.7144754316069057,06/2018,2018.0,LAFAIETE
QNQ5775,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2219.0,3001.0,0.7394201932689104,06/2018,2018.0,LAFAIETE
QNQ5808,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2830.0,3756.0,0.7534611288604899,06/2018,2018.0,LAFAIETE
QNQ5811,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,1950.0,2644.0,0.737518910741301,06/2018,2018.0,LAFAIETE
QNQ5829,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2382.0,3711.0,0.6418755052546483,06/2018,2018.0,LAFAIETE
OLP1081,CAMINHÃO BASCULANTE,17190,VOLKSWAGEM,2012,BASCULANTE,1097.0,1500.0,0.7313333333333333,07/2018,2018.0,LAFAIETE
HBZ0716,CAMINHÃO CARROCERIA,13180,VOLKSWAGEM,2009,CARROCERIA,528.0,1262.0,0.4183835182250396,07/2018,2018.0,LAFAIETE
OLW4183,ONIBUS,9160 D PLUS,VOLKSWAGEM,2012,ONIBUS,1123.0,3937.0,0.28524257048514096,07/2018,2018.0,LAFAIETE
OPT9932,CAMINHÃO COMPACTADOR TOCO,1723,FORD,2013,TOCO,1570.0,2498.0,0.6285028022417934,07/2018,2018.0,LAFAIETE
QNQ5775,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2862.0,3827.0,0.7478442644368958,07/2018,2018.0,LAFAIETE
QNQ5808,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,1501.0,2034.0,0.7379547689282202,07/2018,2018.0,LAFAIETE
QNQ5811,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,2771.0,3674.0,0.7542188350571584,07/2018,2018.0,LAFAIETE
QNQ5829,CAMINHÃO COMPACTADOR TOCO,1729,M.BENZ,2017,TOCO,1709.0,2717.0,0.6290025763709974,07/2018,2018.0,LAFAIETE
